bannerTermCode,termFrom1900,quarter,quarterName,quarterYear,quarterNameYear,yearQuarter,year,quarterMonthWeekDay,quarterMonthWeek
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,205428,2054
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,205529,2055
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,205530,2055
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,205531,2055
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206101,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206102,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206103,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206104,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206105,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206106,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206107,2061
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206208,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206209,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206210,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206211,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206212,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206213,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206214,2062
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206315,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206316,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206317,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206318,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206319,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206320,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206321,2063
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206422,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206423,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206424,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206425,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206426,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206427,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206428,2064
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206529,2065
20173,201787,2,Q2,2/2017,Q2 2017,20172,2017,206530,2065
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307101,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307102,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307103,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307104,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307105,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307106,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307107,3071
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307208,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307209,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307210,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307211,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307212,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307213,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307214,3072
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307315,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307316,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307317,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307318,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307319,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307320,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307321,3073
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307422,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307423,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307424,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307425,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307426,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307427,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307428,3074
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307529,3075
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307530,3075
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,307531,3075
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308101,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308102,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308103,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308104,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308105,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308106,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308107,3081
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308208,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308209,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308210,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308211,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308212,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308213,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308214,3082
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308315,3083
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308316,3083
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308317,3083
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308318,3083
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308319,3083
20174,201797,3,Q3,3/2017,Q3 2017,20173,2017,308320,3083
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308321,3083
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308422,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308423,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308424,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308425,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308426,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308427,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308428,3084
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308529,3085
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308530,3085
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,308531,3085
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309101,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309102,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309103,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309104,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309105,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309106,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309107,3091
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309208,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309209,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309210,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309211,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309212,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309213,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309214,3092
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309315,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309316,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309317,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309318,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309319,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309320,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309321,3093
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309422,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309423,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309424,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309425,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309426,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309427,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309428,3094
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309529,3095
20171,201727,3,Q3,3/2017,Q3 2017,20173,2017,309530,3095
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410101,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410102,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410103,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410104,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410105,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410106,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410107,4101
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410208,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410209,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410210,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410211,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410212,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410213,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410214,4102
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410315,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410316,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410317,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410318,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410319,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410320,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410321,4103
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410422,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410423,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410424,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410425,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410426,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410427,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410428,4104
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410529,4105
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410530,4105
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,410531,4105
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411101,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411102,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411103,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411104,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411105,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411106,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411107,4111
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411208,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411209,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411210,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411211,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411212,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411213,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411214,4112
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411315,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411316,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411317,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411318,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411319,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411320,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411321,4113
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411422,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411423,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411424,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411425,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411426,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411427,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411428,4114
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411529,4115
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,411530,4115
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412101,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412102,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412103,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412104,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412105,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412106,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412107,4121
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412208,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412209,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412210,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412211,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412212,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412213,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412214,4122
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412315,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412316,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412317,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412318,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412319,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412320,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412321,4123
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412422,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412423,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412424,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412425,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412426,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412427,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412428,4124
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412529,4125
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412530,4125
20171,201727,4,Q4,4/2017,Q4 2017,20174,2017,412531,4125
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101101,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101102,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101103,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101104,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101105,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101106,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101107,1011
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101208,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101209,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101210,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101211,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101212,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101213,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101214,1012
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101315,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101316,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101317,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101318,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101319,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101320,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101321,1013
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101422,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101423,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101424,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101425,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101426,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101427,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101428,1014
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101529,1015
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101530,1015
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,101531,1015
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102101,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102102,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102103,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102104,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102105,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102106,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102107,1021
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102208,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102209,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102210,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102211,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102212,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102213,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102214,1022
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102315,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102316,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102317,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102318,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102319,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102320,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102321,1023
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102422,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102423,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102424,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102425,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102426,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102427,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,102428,1024
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103101,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103102,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103103,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103104,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103105,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103106,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103107,1031
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103208,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103209,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103210,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103211,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103212,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103213,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103214,1032
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103315,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103316,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103317,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103318,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103319,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103320,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103321,1033
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103422,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103423,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103424,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103425,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103426,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103427,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103428,1034
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103529,1035
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103530,1035
20182,201857,1,Q1,1/2018,Q1 2018,20181,2018,103531,1035
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204101,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204102,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204103,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204104,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204105,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204106,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204107,2041
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204208,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204209,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204210,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204211,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204212,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204213,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204214,2042
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204315,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204316,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204317,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204318,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204319,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204320,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204321,2043
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204422,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204423,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204424,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204425,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204426,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204427,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204428,2044
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204529,2045
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,204530,2045
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205101,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205102,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205103,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205104,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205105,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205106,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205107,2051
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205208,2052
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205209,2052
20182,201857,2,Q2,2/2018,Q2 2018,20182,2018,205210,2052
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205211,2052
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205212,2052
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205213,2052
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205214,2052
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205315,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205316,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205317,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205318,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205319,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205320,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205321,2053
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205422,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205423,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205424,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205425,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205426,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205427,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205428,2054
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205529,2055
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205530,2055
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,205531,2055
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206101,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206102,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206103,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206104,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206105,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206106,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206107,2061
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206208,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206209,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206210,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206211,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206212,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206213,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206214,2062
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206315,2063
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206316,2063
20183,201887,2,Q2,2/2018,Q2 2018,20182,2018,206317,2063
